Timestamp,Leeftijd,Achtergrond,GestemdePartij,GestemdePartijAnders,Ranking,Renaissance,Les Républicains,Les Écologistes,PS,PCF,Rassemblement National,Reconquête,LFI,C_partij,V0,V1,V2,V4,V5,V3,V6,V7,V8,V9,IdealCoalition,Feedback
29-4-2026 1:09:23,40+,Master,Divers gauche,,LFI > Les Écologistes > PCF > PS > Les Républicains > Renaissance > Rassemblement National > Reconquête,-4,-3,4,0,1,-5,-5,4,Les Républicains,A,A,B,B,B,B,A,A,B,B,"{""LFI"":40,""PCF"":12,""PS"":12,""Les Écologistes"":30,""Les Républicains"":6}","J'ai répondu rapidement en fonction de mes impressions des partis, mais la présence de personnalité d'autres partis comme Philippe Poutou du NPA, Anasse Kazib de RP, ou le soutient d'autres figures populaires comme Greta Thunberg ou Thomas Pesquet, ou à l'inverse de JD Vance, serait à même de changer mes appréciations."
29-4-2026 1:09:34,21-25,Master,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,3,-3,1,-5,-5,5,PS,A,A,A,B,B,A,A,A,B,A,"{""LFI"":60,""PCF"":15,""Les Écologistes"":25}",
29-4-2026 1:11:33,31-40,Master,Les Écologistes,,Les Écologistes > PS > LFI > PCF > Renaissance > Les Républicains > Rassemblement National > Reconquête,-1,-5,5,2,1,-5,-5,1,Renaissance,A,A,A,B,B,A,A,B,B,A,"{""PCF"":10,""LFI"":25,""PS"":25,""Les Écologistes"":40}",
29-4-2026 1:16:16,31-40,Doctorat,Les Écologistes,,Les Écologistes > LFI > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-3,-5,4,1,2,-5,-5,3,Renaissance,A,B,A,B,B,A,A,A,A,A,"{""Les Écologistes"":54,""LFI"":24,""PCF"":22}",
29-4-2026 1:17:05,18-20,Licence,PS,,PS > Les Écologistes > PCF > LFI > Renaissance > Les Républicains > Rassemblement National > Reconquête,-3,-4,4,5,4,-5,-5,1,Renaissance,A,A,B,B,B,B,B,A,B,B,"{""PS"":40,""Renaissance"":10,""LFI"":10,""PCF"":20,""Les Écologistes"":20}",
29-4-2026 1:20:14,21-25,Master,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Reconquête > Rassemblement National,-5,-5,4,2,3,-5,-5,5,Renaissance,A,A,A,B,B,A,A,A,A,A,"{""LFI"":50,""Les Écologistes"":25,""PCF"":25}",
29-4-2026 1:22:21,26-30,Master,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-4,-5,2,-1,0,-5,-5,5,PS,A,A,B,B,B,A,A,A,A,A,"{""LFI"":60,""Les Écologistes"":35,""PCF"":5}",
29-4-2026 1:24:30,21-25,Master,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-2,-4,2,1,1,-5,-5,5,Renaissance,A,A,B,B,B,A,A,A,A,B,"{""LFI"":60,""PCF"":10,""PS"":10,""Les Écologistes"":20}",
29-4-2026 1:24:37,31-40,Doctorat,Autre,LO,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,2,1,4,-5,-5,5,Renaissance,A,A,B,B,A,A,A,A,A,B,"{""LFI"":80,""PCF"":10,""Les Écologistes"":8,""PS"":2}",
29-4-2026 1:28:15,21-25,Licence,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-4,-5,-2,-3,-1,-5,-5,4,PCF,A,A,A,B,B,A,A,A,A,A,"{""Les Écologistes"":10,""LFI"":85,""PCF"":5}",
29-4-2026 1:28:56,18-20,Master,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,-1,-4,2,-5,-5,5,Les Écologistes,A,A,B,B,B,A,A,B,A,A,"{""LFI"":75,""PCF"":25}",
29-4-2026 1:46:00,18-20,Lycée,N'a pas voté,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,-3,-5,-4,-5,-5,3,Les Écologistes,A,A,A,A,A,A,A,A,A,A,"{""LFI"":91,""PCF"":4,""Les Écologistes"":5}",
29-4-2026 1:49:08,26-30,Master,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-4,-4,0,-2,2,-5,-5,5,PS,A,A,B,B,A,A,A,A,A,A,"{""LFI"":80,""PCF"":20}","Certaines hypothèses comme {LFI, reconquête} sont tellement improbables que choisir une préférence paraît absurde"
29-4-2026 2:19:22,26-30,Master,PS,,Renaissance > PS > Les Écologistes > Les Républicains > PCF > LFI > Rassemblement National > Reconquête,3,-3,-1,2,-3,-4,-5,-4,Les Écologistes,A,B,B,B,B,B,A,A,B,A,"{""Renaissance"":50,""PS"":40,""Les Écologistes"":10}",
29-4-2026 2:21:55,21-25,Master,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-4,-5,3,1,3,-5,-5,5,Renaissance,A,A,A,B,B,A,A,A,B,A,"{""LFI"":50,""PCF"":25,""Les Écologistes"":25}",
29-4-2026 2:23:01,21-25,Licence,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,-3,-5,-3,-5,-3,3,Les Écologistes,A,A,B,B,A,A,A,B,A,A,"{""LFI"":50,""PCF"":25,""Les Écologistes"":15,""PS"":10}","J’ai du mal à imaginer une coalition reconquête et lfi dans la mesure où ils ont des idées opposées et qu’ils auraient du mal à s’entendre, même si je comprends le souhait de vouloir trouver des préférences hypothétiques ( a part ca, super questionnaire c’était fun)"
29-4-2026 4:06:18,21-25,Licence,PS,,LFI > PCF > PS > Les Écologistes > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,2,0,3,-5,-5,5,Renaissance,A,A,B,B,B,A,A,A,A,A,"{""LFI"":80,""PCF"":10,""Les Écologistes"":10}",
29-4-2026 4:50:18,21-25,Licence,LFI,,PCF > LFI > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-3,-4,3,2,5,-5,-5,3,Renaissance,A,A,A,B,B,A,A,A,A,B,"{""PCF"":45,""PS"":15,""Les Écologistes"":20,""LFI"":20}","Pour la question relative aux dernières élections nationales, il aurait peut-être fallu mettre une option NFP, dans la mesure où en 2024 j'ai voté LFI sans être un ""électeur LFI"" pour autant"
29-4-2026 5:17:22,31-40,Master,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,2,1,2,-5,-5,5,Renaissance,A,A,A,A,A,A,A,B,A,A,"{""LFI"":60,""PCF"":15,""Les Écologistes"":15,""PS"":10}",
29-4-2026 6:16:08,26-30,Master,Renaissance,,Renaissance > Les Républicains > PS > Les Écologistes > Rassemblement National > PCF > Reconquête > LFI,5,1,0,1,0,-3,-4,-5,Rassemblement National,A,A,B,A,B,A,A,B,A,A,"{""Renaissance"":53,""Les Républicains"":20,""PS"":10,""PCF"":5,""Rassemblement National"":5,""Les Écologistes"":3,""Reconquête"":3,""LFI"":1}",
29-4-2026 7:06:41,18-20,Licence,N'a pas voté,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-3,-4,3,1,3,-5,0,5,Renaissance,A,A,A,B,B,A,A,A,B,B,"{""LFI"":50,""PCF"":25,""Les Écologistes"":25}",
29-4-2026 7:22:36,21-25,Master,PS,,PS > PCF > Les Écologistes > LFI > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,5,5,5,-5,-5,1,Renaissance,A,A,A,B,B,A,A,A,A,B,"{""PS"":55,""PCF"":30,""Les Écologistes"":15}",
29-4-2026 7:31:48,31-40,Lycée,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,2,-5,3,-5,-5,5,Renaissance,A,A,B,B,B,A,A,A,A,A,"{""LFI"":100}",
29-4-2026 7:58:42,31-40,Licence,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,-3,-4,-3,-5,-5,5,Les Écologistes,A,A,A,A,A,A,A,B,A,A,"{""LFI"":100}",
29-4-2026 7:59:53,31-40,Master,LFI,,Les Écologistes > PCF > LFI > PS > Renaissance > Les Républicains > Reconquête > Rassemblement National,-1,4,4,3,4,5,-5,4,Renaissance,A,B,A,B,B,A,A,A,B,B,"{""Les Écologistes"":29,""PS"":18,""PCF"":29,""LFI"":24}",
29-4-2026 8:23:53,21-25,Master,LFI,,Les Écologistes > PS > PCF > LFI > Renaissance > Les Républicains > Rassemblement National > Reconquête,-4,-5,4,3,2,-5,-5,2,Renaissance,A,A,A,B,B,A,A,A,A,B,"{""Les Écologistes"":35,""PS"":30,""PCF"":15,""LFI"":20}",
29-4-2026 8:35:34,21-25,Master,Renaissance,,Renaissance > Les Républicains > Rassemblement National > PS > PCF > Reconquête > Les Écologistes > LFI,4,3,-4,-2,0,1,-3,-5,PS,A,A,B,B,B,B,A,B,B,A,"{""Renaissance"":60,""Les Républicains"":40}",
29-4-2026 8:54:08,40+,Master,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,4,1,1,-5,-5,3,Renaissance,A,A,A,B,B,A,A,A,A,B,"{""LFI"":65,""PCF"":10,""PS"":4,""Les Écologistes"":21}",
29-4-2026 8:54:33,26-30,Master,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-3,-5,2,1,2,-4,-5,5,Renaissance,A,A,A,B,B,A,A,A,A,B,"{""LFI"":64,""PCF"":16,""Les Écologistes"":15,""PS"":5}",
29-4-2026 8:54:45,21-25,Master,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-3,-5,3,1,3,-5,-5,5,Renaissance,A,A,A,B,A,A,A,B,A,A,"{""PCF"":20,""LFI"":60,""Les Écologistes"":20}",
29-4-2026 8:57:41,18-20,Licence,Les Écologistes,,LFI > Les Écologistes > PS > PCF > Renaissance > Les Républicains > Rassemblement National > Reconquête,-4,-5,5,2,2,-5,-5,5,Renaissance,A,B,A,A,B,A,A,A,B,B,"{""LFI"":34,""Les Écologistes"":16,""PCF"":20,""PS"":30}",
29-4-2026 9:00:13,40+,Doctorat,Les Écologistes,,Les Écologistes > PS > Renaissance > PCF > Les Républicains > LFI > Rassemblement National > Reconquête,-1,-1,3,1,-1,-5,-5,-3,Renaissance,A,A,B,B,B,A,A,B,A,A,"{""Les Écologistes"":80,""PS"":20}",
29-4-2026 9:08:25,18-20,Licence,LFI,,LFI > PCF > Les Écologistes > PS > Les Républicains > Renaissance > Rassemblement National > Reconquête,-4,-5,3,1,4,-5,-5,5,Renaissance,A,A,B,B,A,A,A,A,A,B,"{""LFI"":75,""PCF"":20,""Les Écologistes"":5}",
29-4-2026 9:09:07,21-25,Doctorat,PS,,PCF > Les Écologistes > PS > LFI > Renaissance > Les Républicains > Rassemblement National > Reconquête,-1,-3,3,2,4,-5,-5,2,Renaissance,A,B,A,B,B,A,A,A,B,A,"{""Les Écologistes"":20,""PS"":20,""PCF"":40,""LFI"":20}",
29-4-2026 9:10:11,21-25,Master,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-2,-4,4,3,5,-5,-5,5,Renaissance,A,B,B,B,B,A,A,A,B,B,"{""LFI"":40,""PCF"":30,""PS"":10,""Les Écologistes"":20}",
29-4-2026 9:21:01,18-20,Licence,N'a pas voté,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Reconquête > Rassemblement National,-5,-5,5,0,3,-5,-5,5,Renaissance,A,B,A,B,B,A,A,A,A,B,"{""PCF"":20,""Les Écologistes"":40,""LFI"":40}",
29-4-2026 9:33:30,21-25,Master,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-1,-5,2,1,4,-4,-5,5,Renaissance,A,A,B,B,B,A,A,A,A,B,"{""LFI"":60,""PCF"":22,""Les Écologistes"":18}",
29-4-2026 9:37:01,31-40,Licence,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-4,-5,3,-2,2,-5,-5,4,PS,A,A,A,B,B,A,A,A,B,A,"{""Les Écologistes"":25,""PCF"":25,""LFI"":50}",
29-4-2026 9:39:19,<18,Lycée,N'a pas voté,,Renaissance > Les Républicains > PS > Les Écologistes > PCF > LFI > Rassemblement National > Reconquête,4,0,-1,0,-2,-5,-5,-5,Les Écologistes,A,A,A,A,A,A,A,A,A,A,"{""Renaissance"":70,""Les Républicains"":15,""PS"":15}",
29-4-2026 9:40:07,21-25,Master,Autre,Parti Pirate,Renaissance > PS > Les Républicains > Les Écologistes > PCF > LFI > Rassemblement National > Reconquête,0,0,0,0,-4,-5,-5,-5,PCF,A,B,B,B,B,A,A,A,B,B,"{""Renaissance"":40,""Les Écologistes"":20,""PS"":40}",
29-4-2026 9:40:07,40+,Master,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-2,-3,3,1,2,-5,-5,5,Renaissance,A,A,A,B,B,A,A,A,A,B,"{""LFI"":70,""PS"":5,""Les Écologistes"":15,""PCF"":10}",
29-4-2026 9:40:24,21-25,Master,LR,,Les Républicains > Rassemblement National > Reconquête > Renaissance > PS > PCF > Les Écologistes > LFI,-3,2,-5,-4,-4,-2,-2,-5,Rassemblement National,A,A,B,B,B,A,A,A,A,A,"{""Les Républicains"":67,""Rassemblement National"":22,""Reconquête"":11}",
29-4-2026 9:50:27,18-20,Licence,Divers gauche,,Les Écologistes > LFI > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-2,-4,5,3,4,-5,-5,4,Renaissance,A,B,A,B,B,A,A,A,B,B,"{""Les Écologistes"":25,""PS"":25,""PCF"":25,""LFI"":25}",
29-4-2026 9:58:15,21-25,Master,LFI,,LFI > Les Écologistes > PS > Renaissance > PCF > Les Républicains > Reconquête > Rassemblement National,-4,-4,-1,-2,-3,-5,5,2,Les Écologistes,A,A,B,B,A,A,A,B,A,A,"{""LFI"":80,""Les Écologistes"":20}",
29-4-2026 10:05:45,21-25,BTS / DUT,LFI,,Les Écologistes > LFI > PS > PCF > Renaissance > Rassemblement National > Reconquête > Les Républicains,-3,-5,5,3,5,-5,-5,5,Renaissance,A,B,A,B,B,A,A,A,B,B,"{""PCF"":20,""PS"":20,""Les Écologistes"":30,""LFI"":30}",
29-4-2026 10:06:00,21-25,Master,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,-3,-3,-2,-5,-5,1,PCF,A,A,A,B,B,A,A,A,A,A,"{""LFI"":80,""Les Écologistes"":10,""PCF"":10}",
29-4-2026 10:10:51,26-30,Master,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,1,-4,1,-5,-5,5,PS,A,A,B,B,B,A,A,B,A,A,"{""LFI"":80,""PCF"":10,""Les Écologistes"":10}",Étrange de faire des propositions type LFI/Reconquête en coalition alors que ça n'arrivera jamais mais j'imagine que c'est fait exprès 
29-4-2026 10:16:53,31-40,Doctorat,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-3,1,-1,2,-5,-5,5,PS,A,A,B,B,B,A,A,B,A,A,"{""LFI"":83,""PCF"":9,""PS"":8}",
29-4-2026 10:21:55,21-25,Licence,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-4,-4,1,1,1,-5,-5,5,Renaissance,A,A,B,B,B,A,A,B,A,A,"{""LFI"":80,""PCF"":20}",
29-4-2026 10:22:39,21-25,Master,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-3,-3,2,1,2,-5,-5,3,Renaissance,A,A,A,B,B,A,B,A,A,B,"{""LFI"":50,""PCF"":13,""Les Écologistes"":19,""PS"":18}",
29-4-2026 10:27:22,26-30,Master,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,4,1,5,-5,-5,5,Renaissance,A,A,A,B,B,A,A,A,A,A,"{""LFI"":63,""PCF"":30,""Les Écologistes"":7}","Hello, les questions Question 7 : {LFI (20%), Les Écologistes (80%)} ou {LFI (60%), Les Républicains (40%)} ? et autres alliances improbables (lfi/reconquête par exemple) sont interessantes pour mesurer la contamination, mais vraiment absurdes (si lfi s'alliait avec LR, lfi s'appelerait le PS 😇 un nom n'est pas qu'un nom etc etc)"
29-4-2026 10:46:41,26-30,Master,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-3,-4,4,2,4,-5,-5,5,Renaissance,A,A,A,B,B,A,A,A,B,B,"{""LFI"":45,""PCF"":25,""Les Écologistes"":30}",Bon courage !
29-4-2026 10:53:53,40+,Master,PS,,PS > Renaissance > PCF > Les Écologistes > LFI > Les Républicains > Rassemblement National > Reconquête,-3,-5,-3,2,1,-5,4,-4,Renaissance,B,A,A,B,B,A,A,B,A,A,"{""Renaissance"":6,""Les Écologistes"":10,""PS"":60,""PCF"":20,""LFI"":4}",
29-4-2026 10:56:47,26-30,Master,PS,,PS > PCF > Les Écologistes > Renaissance > LFI > Les Républicains > Rassemblement National > Reconquête,-2,-5,4,5,5,-5,-5,-3,Renaissance,A,A,A,B,B,A,A,A,A,B,"{""Les Écologistes"":25,""PS"":50,""PCF"":25}",
29-4-2026 11:04:11,31-40,Master,Horizons,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-3,-4,1,-1,2,-5,-5,5,PS,A,A,A,A,A,A,A,A,A,A,"{""LFI"":60,""PCF"":20,""Les Écologistes"":20}","Je comprend que c’est un test, mais certaines coalitions n’ont aucun sens. LFI - reconquête ? "
29-4-2026 11:10:41,21-25,Master,PS,,PCF > PS > LFI > Les Écologistes > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,2,4,4,-5,2,3,Renaissance,A,B,A,B,B,B,A,A,B,B,"{""Les Écologistes"":25,""PS"":25,""PCF"":25,""LFI"":25}",
29-4-2026 11:16:12,21-25,Licence,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,-1,-4,-2,-5,-5,3,Les Écologistes,A,A,A,A,A,A,A,A,A,A,"{""LFI"":90,""PCF"":5,""Les Écologistes"":5}","Il y a des coalitions qui n'ont aucun sens... on ne peut pas interroger quelqu'un sur son avis pour un gouvernement ""LFI - Reconquête"" "
29-4-2026 11:18:00,21-25,Master,PS,,PS > Les Écologistes > PCF > LFI > Renaissance > Les Républicains > Rassemblement National > Reconquête,-1,-3,4,5,3,-5,4,2,Renaissance,A,A,A,B,B,A,A,A,A,A,"{""PS"":70,""Les Écologistes"":20,""PCF"":10}",
29-4-2026 11:36:15,31-40,BTS / DUT,LFI,,LFI > PCF > Les Écologistes > PS > Les Républicains > Renaissance > Rassemblement National > Reconquête,-5,-5,2,-2,4,-5,-5,5,PS,A,A,A,B,B,A,A,B,A,A,"{""LFI"":80,""Les Écologistes"":10,""PCF"":10}","Certaines coalitions dans le questionnaire n'ont aucun sens d'un point de vue politique comme par exemple LFI + reconquête (???) ou même LFI + renaissance. J'ai préféré ne pas les choisir du coup car ce serait une trahison évidente de la part du parti que je soutiens, et donc un désapprouvent des masses envers celui-ci. Mieux vaut une coalition ennemie et tenter de gagner 5 ans plus tard."
29-4-2026 11:54:38,21-25,Master,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-4,-4,3,0,3,-5,-5,5,Renaissance,A,A,A,B,B,A,A,A,A,A,"{""LFI"":70,""Les Écologistes"":15,""PCF"":15}",
29-4-2026 11:56:14,31-40,Master,LFI,,LFI > Les Écologistes > PCF > PS > Les Républicains > Renaissance > Rassemblement National > Reconquête,-5,-5,2,-2,-4,-5,-5,5,PS,A,A,A,B,B,A,A,A,A,B,"{""LFI"":80,""Les Écologistes"":10,""PCF"":10}",
29-4-2026 12:01:41,18-20,Licence,N'a pas voté,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,0,-1,3,-2,1,-5,-5,4,Les Républicains,A,A,B,B,B,A,A,A,A,B,"{""LFI"":70,""Les Écologistes"":30}",
29-4-2026 12:10:12,26-30,Master,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-4,-5,2,-1,1,-5,-5,4,PS,A,A,A,B,B,A,A,A,A,A,"{""Les Écologistes"":30,""PCF"":20,""LFI"":50}",
29-4-2026 12:12:33,21-25,Master,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-4,-5,4,0,4,-5,-5,5,Renaissance,A,A,A,B,B,A,A,A,A,B,"{""Les Écologistes"":25,""LFI"":50,""PCF"":25}",
29-4-2026 12:19:46,26-30,Master,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-3,-4,4,4,5,-5,-5,5,Renaissance,A,A,A,B,B,A,A,A,A,B,"{""LFI"":50,""PCF"":10,""PS"":20,""Les Écologistes"":20}",
29-4-2026 12:40:28,21-25,Lycée,Les Écologistes,,LFI > Les Écologistes > PS > PCF > Renaissance > Les Républicains > Rassemblement National > Reconquête,-3,-4,2,1,2,-5,-5,2,Renaissance,A,B,A,B,B,A,A,A,B,B,"{""Les Écologistes"":28,""PS"":26,""PCF"":19,""LFI"":27}",
29-4-2026 13:07:37,26-30,Master,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,2,-1,2,-5,-5,5,PS,A,A,A,B,B,A,A,A,A,A,"{""LFI"":50,""PCF"":20,""Les Écologistes"":30}",
29-4-2026 13:28:02,26-30,Doctorat,N'a pas voté,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-4,-5,5,-1,2,-5,-5,5,PS,A,A,A,B,B,A,A,B,A,A,"{""LFI"":60,""Les Écologistes"":20,""PCF"":20}",
29-4-2026 13:28:11,26-30,Doctorat,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-4,-5,3,-2,1,-5,-5,5,PS,A,A,A,B,B,A,A,B,A,A,"{""LFI"":66,""Les Écologistes"":24,""PCF"":9,""PS"":1}",Good luck!
29-4-2026 13:39:38,26-30,Master,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,0,-3,-1,-2,0,-5,-5,5,Les Écologistes,A,A,A,B,B,A,A,A,A,A,"{""LFI"":100}",
29-4-2026 13:46:53,18-20,Licence,Renaissance,,Renaissance > PS > Les Écologistes > LFI > PCF > Les Républicains > Rassemblement National > Reconquête,5,-3,3,4,1,-5,-5,1,Les Républicains,A,B,A,B,B,A,A,A,B,B,"{""Renaissance"":34,""PS"":33,""Les Écologistes"":33}",
29-4-2026 13:49:30,18-20,Lycée,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,-3,-5,5,-5,-5,5,Les Écologistes,A,A,B,B,B,B,B,A,B,A,"{""LFI"":50,""PCF"":50}","Rajouter une case ""n'avait pas le droit de vote"" au début peut être pertinent"
29-4-2026 14:34:54,21-25,Master,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-3,-3,4,0,0,-5,-5,4,Renaissance,A,B,A,B,B,A,A,A,B,B,"{""Les Écologistes"":40,""PS"":10,""PCF"":10,""LFI"":40}","Les exemples comme LFI Reconquête étaient assez étranges, comme d'autres exemples ""impossibles""
Mais très intéressant "
29-4-2026 14:49:29,26-30,Master,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,-3,-4,-2,-5,-5,5,PCF,A,A,B,B,B,A,A,B,A,A,"{""LFI"":100}","Certaines coalitions sont impensables (LFI - Reconquête par ex). Dans l'hypothèse très étrange où ça se produirait, ça jetterait l'opprobre sur LFI, c'est pour ça que je n'en veux pas"
29-4-2026 15:02:36,21-25,Licence,LFI,,Les Écologistes > LFI > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-2,-3,5,4,5,-5,-5,4,Renaissance,A,B,A,B,B,A,B,A,B,B,"{""Les Écologistes"":33,""PCF"":14,""LFI"":33,""PS"":20}",
29-4-2026 15:26:36,21-25,Master,LFI,,LFI > Les Écologistes > PCF > PS > Les Républicains > Renaissance > Rassemblement National > Reconquête,4,-3,4,-2,1,-5,-5,5,PS,A,A,A,B,B,A,A,B,A,A,"{""LFI"":55,""PCF"":20,""Les Écologistes"":25}",
29-4-2026 15:27:41,21-25,Master,Les Écologistes,,Les Écologistes > PS > PCF > LFI > Renaissance > Les Républicains > Rassemblement National > Reconquête,-1,-3,5,5,5,-5,-5,1,Renaissance,A,A,A,B,B,A,A,A,A,B,"{""Les Écologistes"":35,""PS"":35,""PCF"":20,""LFI"":10}",
29-4-2026 15:42:20,31-40,Master,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Reconquête > Rassemblement National,-5,-5,3,1,4,-5,-5,5,Renaissance,A,A,A,B,B,A,A,A,A,A,"{""PS"":10,""LFI"":65,""Les Écologistes"":20,""PCF"":5}",
29-4-2026 15:56:54,26-30,Master,LFI,,LFI > PS > Les Écologistes > PCF > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-3,3,3,-2,-5,-5,4,PCF,A,A,A,B,A,A,A,A,A,A,"{""LFI"":70,""PS"":20,""Les Écologistes"":10}",
29-4-2026 16:16:09,26-30,Master,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Rassemblement National > Les Républicains > Reconquête,-5,-5,2,0,3,-5,-5,5,Renaissance,A,A,B,B,A,A,A,A,A,A,"{""LFI"":90,""PCF"":5,""Les Écologistes"":5}",Je pense que le modèle de coalition ne peut pas s'appliquer au système politique français.
29-4-2026 16:20:11,26-30,Master,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,1,-1,2,-5,-5,5,PS,A,A,B,A,A,A,A,A,A,A,"{""LFI"":90,""PCF"":5,""Les Écologistes"":5}","Je pense que les coalitions (gauche/droite et gauche extrême droite en particulier) n'ont pas de sens en France au vu du mode de gouvernement, des mentalités des gens (qui ne veulent pas des coalitions regroupant des partis aux idées antagonistes, et à raison selon moi). Les partis de centre gauche à droite qui ont été continuellement au pouvoir depuis la fin de la seconde guerre mondiale s'en accommodent eux très bien afin de préserver leurs postes et mener les mêmes politiques libérales."
29-4-2026 16:28:42,21-25,Licence,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-2,-4,3,1,2,-5,-5,5,Renaissance,A,B,A,B,B,A,A,A,B,B,"{""LFI"":49,""Les Écologistes"":21,""PCF"":20,""PS"":10}",
